model,test_set,sample_id,question_id,domain,variant,pair_variant,label,prediction,ai_probability,question,text_preview
rewrite_aligned_char_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0091_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.4610,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组于2011年3月正式退役，该车型自1979年开始运营，主要用于通勤线路。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_casual_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_casual_rewrite,0,1,0.8896,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_law_0089_human_hc3__pair_deepseek_casual_rewrite,hc3_law_0089,law,human_hc3,deepseek_casual_rewrite,0,1,0.8505,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0090_human_hc3__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,human_hc3,deepseek_casual_rewrite,0,1,0.8450,湖北中医药大学是由哪个学校演变来的？,前身是成立于1954年的湖北省中医进修学校，是湖北省唯一一所高等中医药本科院校，国家教育部本科教学工作水平合格评估优秀学校。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0085,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.8104,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》里，梵高对生活的渴望就是那种特别强烈的、想要抓住一切的感觉。他拼命画画，哪怕没人买他的画，哪怕穷得吃不起饭，还是停不下来。他渴望用颜色表达心里那些翻涌的情绪，渴望别人能看懂他，渴望在那些麦田和星空里找到一点存在的意义。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0091,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7953,在中国，为什么韩国明星比日本明星要火？,韩国明星在中国比日本明星火，主要是因为韩流文化比如K-pop和韩剧在中国很流行，韩国公司也特别重视中国市场，经常来中国活动；日本明星这边，因为历史原因和文化差异，在中国没那么多人关注。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0086_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0086,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7801,莫纳什大学各个分校和研究中心在哪儿？,莫纳什大学在澳洲有好几个校区，比如墨尔本附近的克莱顿、考菲尔德、半岛、帕克维尔和伯威克。国外的话，马来西亚和印尼也有校区。另外，他们在意大利、印度和中国都有研究中心，南非还有个分校。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_finance_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_finance_0087,finance,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7680,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,从步*街坐M267路公交，到百鸽笼站下，走个两百米就到龙岗百鸽路口那家招行了。车挺多的，大概十分钟一趟。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0092_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0092,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7513,想了解语音、视频、面对面咨询的区别,语音咨询主要靠听，比较方便快捷；视频的话能看到对方表情和动作，感觉更真实；面对面就是最全的了，还能感受周围环境。不同方式适合不同情况，得看你自己需要什么。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7507,金城大学短期大学部在1984年新增了哪个学科？,金城大学短大在1984年新开了幼儿教育专业，主要是为了培养更多幼教老师，满足当时的社会需求。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_psychology_0085_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_psychology_0085,psychology,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7071,高中生见识到上流社会后，心理强烈失衡怎么办？,高中生看到上流社会的生活心里不平衡很正常，关键是要明白每个人起点不同，把这种落差当成努力的动力，别老跟别人比，多看看自己的进步。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.7063,山梨英和短期大学在哪一年建立？,山梨英和短期大学是1967年成立的，一开始叫山梨英和女子短期大学，2001年改成了现在的名字，在山梨县，是个私立学校。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_open_qa_0087_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_open_qa_0087,open_qa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6827,香港台湾澳门使用拼音吗？他们用什么输入法？,香港、台湾和澳门用的拼音不太一样。香港澳门那边主要是粤语拼音，台湾是注音符号和通用拼音。输入法的话，香港澳门用仓颉、速成或者粤拼，台湾用注音或者仓颉。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.3437,日本国铁201系电力动车组什么时候退役的？,日本国铁201系电力动车组是在2011年3月退役的，这个车从1979年就开始跑了，主要拉通勤的人。
rewrite_aligned_char_tfidf_logreg,deepseek_casual_rewrite,hc3_nlpcc_dbqa_0088_deepseek_casual_rewrite__pair_deepseek_casual_rewrite,hc3_nlpcc_dbqa_0088,nlpcc_dbqa,deepseek_casual_rewrite,deepseek_casual_rewrite,1,0,0.6544,香港会议展览中心会展2期的屋顶的是由什么建成的，形状是什么？,香港会议展览中心会展2期的屋顶是用铝做的，形状是弧形的，看起来像海鸟展翅，挺有特色的。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0091_human_hc3__pair_deepseek_adversarial_rewrite,hc3_psychology_0091,psychology,human_hc3,deepseek_adversarial_rewrite,0,1,0.8896,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0089_human_hc3__pair_deepseek_adversarial_rewrite,hc3_law_0089,law,human_hc3,deepseek_adversarial_rewrite,0,1,0.8505,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0090_human_hc3__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,human_hc3,deepseek_adversarial_rewrite,0,1,0.8450,湖北中医药大学是由哪个学校演变来的？,前身是成立于1954年的湖北省中医进修学校，是湖北省唯一一所高等中医药本科院校，国家教育部本科教学工作水平合格评估优秀学校。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_finance_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_finance_0087,finance,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.8178,从步*街坐几路公交车可以到龙岗区百鸽路口招商银*,步*街那边啊，你坐M267，到百鸽笼下，走一小段路，招商银行就在百鸽路口。车次挺密的，别等太久。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_law_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_law_0091,law,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.8171,我买了一个戴尔的本子，但是买来第一天就出问题了，最后检测是系统问题，处理好后，朋友以前是卖电脑的 他说这个电脑是水货，我买亏了 配置还没有我同学3500的好 我的4900买的.想退货，可以吗？,电脑到手第一天就坏了，检测说系统毛病。朋友以前卖电脑，说这是水货，我4900买的，配置还不如同学3500的。这种情况能退货吗？得看法律怎么说的吧？
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0085,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.8092,高中生见识到上流社会后，心理强烈失衡怎么办？,我高中那会儿见识有钱人的生活也难受过，但后来想通了，人家几代人的积累凭啥我一下就追上？不如踏实走自己的路，慢慢来呗。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0086_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0086,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7910,莫纳什大学各个分校和研究中心在哪儿？,莫纳什大学校区挺多的，澳洲本土有克莱顿、考菲尔德、半岛、帕克维尔、伯威克这些，都在维多利亚州。国外呢，马来西亚和印尼有校区，南非也有个分校。研究中心的话，意大利、印度、中国都有。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_psychology_0090_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_psychology_0090,psychology,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7887,自己喜欢上了个女孩子 却不知道怎么办,哎，喜欢个女生但完全懵了。我上次也是，先加微信聊日常，比如她发朋友圈就评论下。别一上来就表白啊，先混熟再说，看她回消息热不热情。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0091,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7750,在中国，为什么韩国明星比日本明星要火？,你说为啥韩国明星在中国比日本明星火？还不是因为韩剧和K-pop太火了，韩国公司还老往中国跑，搞中文歌上综艺；日本那边就不一样了，历史问题加上文化隔阂，自然就冷清多了。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0088_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0088,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7666,香港会议展览中心会展2期的屋顶的是由什么建成的，形状是什么？,香港会展中心2期那个屋顶，我记得是铝制的，形状像个大弧线，有点像鸟张开翅膀的样子，挺酷的。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7470,金城大学短期大学部在1984年新增了哪个学科？,1984年的时候，金城大学短期大学部搞了个新学科，就是幼儿教育，那会儿正好缺幼师，他们就开了这个专业。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0088_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0088,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7444,最近我每天晚上吃一个不知会长胖吗 吃玉米长胖吗最近我每天晚上吃一个玉米不知会长胖吗,哎最近每晚啃根玉米，怕怕胖。其实玉米热量不算高啦，纤维多顶饱。但要是白天吃一堆炸鸡奶茶，那晚上啃玉米也救不了，对吧？
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_medicine_0085_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_medicine_0085,medicine,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.7005,丙肝可以治愈吗？ 怀孕时候查出丙肝，后去公共卫生中心查病毒为七次方，医生建议破腹产不要母乳，现刚满月,丙肝能治愈，用DAA药，疗程8到12周，治愈率95%以上。你怀孕时病毒载量10的7次方，医生建议剖腹产、别喂母乳是为了降低传染风险。产后记得查肝功能和病毒载量，找肝病医生定治疗方案。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0087,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6983,山梨英和短期大学在哪一年建立？,你知道吗？山梨英和短期大学其实是在1967年建校的，最开始叫山梨英和女子短期大学，直到2001年才改了名，就在日本山梨县那边，是个私立的短期大学。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_open_qa_0087_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_open_qa_0087,open_qa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6519,香港台湾澳门使用拼音吗？他们用什么输入法？,香港台湾澳门？拼音用法不同啦。香港澳门讲粤语拼音，台湾用注音符号和通用拼音。输入法嘛，香港澳门打仓颉、速成、粤拼，台湾用注音或者仓颉，反正不是大陆的拼音输入法。
rewrite_aligned_char_tfidf_logreg,deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0091_deepseek_adversarial_rewrite__pair_deepseek_adversarial_rewrite,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,deepseek_adversarial_rewrite,deepseek_adversarial_rewrite,1,0,0.6235,日本国铁201系电力动车组什么时候退役的？,日本国铁那款201系电力动车组啊，2011年3月就停运了，它1979年就上路了，一直跑通勤线，后来就没了。
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_law_0089_human_hc3__pair_chatgpt_hc3,hc3_law_0089,law,human_hc3,chatgpt_hc3,0,1,0.8997,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_psychology_0091_human_hc3__pair_chatgpt_hc3,hc3_psychology_0091,psychology,human_hc3,chatgpt_hc3,0,1,0.8762,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0089_human_hc3__pair_chatgpt_hc3,hc3_finance_0089,finance,human_hc3,chatgpt_hc3,0,1,0.8519,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_finance_0092_human_hc3__pair_chatgpt_hc3,hc3_finance_0092,finance,human_hc3,chatgpt_hc3,0,1,0.8519,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_psychology_0092_human_hc3__pair_chatgpt_hc3,hc3_psychology_0092,psychology,human_hc3,chatgpt_hc3,0,1,0.8225,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_open_qa_0089_human_hc3__pair_chatgpt_hc3,hc3_open_qa_0089,open_qa,human_hc3,chatgpt_hc3,0,1,0.8062,如何评价刘仲敬在一席的演讲《缺少土豪的世界》？,简单地说，这就是本末倒置。游士多还是土豪多，是由经济和社会决定的，而不是相反。并不是说游士少了，土豪多了，社会就稳定了。而是社会和经济的发展决定了土豪多起来了，游士无用武之地了或者决定土豪过不下去了，游士开始受欢迎了。游士不能决定大势，也不能“破坏”稳定，更不能“破坏共同体”。游士，是社会不稳定的结果。土豪消失是社会变革的结果，而不是相反。就以他所推崇的“五
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_open_qa_0092_human_hc3__pair_chatgpt_hc3,hc3_open_qa_0092,open_qa,human_hc3,chatgpt_hc3,0,1,0.8043,我学动画专业的想买 ~索尼S36适合吗 有人学动画吗我学动画专业的想买电脑~索尼S36适合吗,随便呀 自己觉得喜欢就买呀 我觉得学动画的人买不错
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_open_qa_0090_human_hc3__pair_chatgpt_hc3,hc3_open_qa_0090,open_qa,human_hc3,chatgpt_hc3,0,1,0.7981,就想知道神雕侠侣的天下第一武道会好不？ 就想知道神雕侠侣的天下第一武道会好不好玩？,个人觉得还不错，不似传统的那种一对一的单人PK，这个单人PK可以叫帮手，也就是组任意的4个NPC跟你一起PK。NPC有不同的功能，可加血，可DPS，可封，可抗，你可以任意组，任意搭配。我觉得有很大的自主性吧，不同的组队模式，有不同的打发，结果也不同，还是需要策略的，比那种就单滚键盘的PK有意思多了！
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_nlpcc_dbqa_0091_chatgpt_hc3__pair_chatgpt_hc3,hc3_nlpcc_dbqa_0091,nlpcc_dbqa,chatgpt_hc3,chatgpt_hc3,1,0,0.6852,日本国铁201系电力动车组什么时候退役的？,日本国铁（日本国有铁道公司）的201系电力动车组于2005年开始投入使用，是日本国铁用来运营中速列车的一种电力动车组。在近几年，日本国铁已经逐步淘汰了201系电力动车组，并开始使用新型电力动车组。根据日本国铁的计划，201系电力动车组将在2022年前后完全退役。
rewrite_aligned_mixed_tfidf_logreg,hc3_chatgpt,hc3_open_qa_0085_chatgpt_hc3__pair_chatgpt_hc3,hc3_open_qa_0085,open_qa,chatgpt_hc3,chatgpt_hc3,1,0,0.6744,关于梵高的传记《渴望生活》表达了梵高对生活怎样的“渴望”？,《渴望生活》是由约翰·康纳写的一本关于荷兰画家梵高的传记。在这本书中，康纳描述了梵高对生活的热爱和对艺术的渴望。梵高被描述为一个富有创造力和激情的艺术家，他渴望通过他的艺术来表达自己的想法和感受。 在《渴望生活》中，康纳还描述了梵高的生活和工作中所体现出的勤奋和毅力。梵高热爱生活，并且希望能够通过自己的艺术作品来表达这种热爱。他喜欢在大自然中工作，并希望能够
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_law_0089_human_hc3__pair_deepseek_original,hc3_law_0089,law,human_hc3,deepseek_original,0,1,0.8997,我的哥哥在建筑工地的工棚里死亡.是早上8点20分.是在上班时间.请问这是工亡吗？建筑公司说不是.我也没有钱请律师.该怎么办？还没领过工资.上班时间也不长.没有劳动合同.也没有买保险.谁能帮助我！,应当属于工亡，这种情况最好先报警，有警察的询问记录方便后期处理赔偿问题。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_psychology_0091_human_hc3__pair_deepseek_original,hc3_psychology_0091,psychology,human_hc3,deepseek_original,0,1,0.8762,吞口水影响别人，怎么改掉？,能够看到楼主在极其认真地陈述这个现象，以至于写得非常详细，而且还有论点、论据和论证，最后评论处的结尾，还归结了几类人和几类问题，收尾的地方再次印证了自己的观点，前呼后应，逻辑清晰。 这就让我想起了早些年比较流行的一个实验，在一张白纸上点一个小黑点。当猛然间把这种白纸放在你面前时，多数人都会说，哦，一张白纸而已啊；但当旁边有人在提醒你，看，正中间有个小黑点，看
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_finance_0089_human_hc3__pair_deepseek_original,hc3_finance_0089,finance,human_hc3,deepseek_original,0,1,0.8519,农村自建房能用公积金贷款吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_finance_0092_human_hc3__pair_deepseek_original,hc3_finance_0092,finance,human_hc3,deepseek_original,0,1,0.8519,崇左公积金能在南*查询打印吗,各地公积金政策有所不同，建议通过官网查询或者咨询当地公积金管理中心，官方电话是12#29.
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_psychology_0092_human_hc3__pair_deepseek_original,hc3_psychology_0092,psychology,human_hc3,deepseek_original,0,1,0.8225,想了解语音、视频、面对面咨询的区别,你好，虽然你的生活屡受挫折，可看得出来，你是一个有着坚强意志力的人，从未放弃希望和努力，这很不容易也很珍贵，给你一个大大的👍。 1、视频咨询是选择合适的视频平台，你和咨询师都可以看见彼此，常用的是QQ视频或者微信视频，对网速的要求较高，如果不流畅会很影响咨询过程。是介入面对面和语音之间的一种咨询 2、语音咨询：用微信通话或者打电话的方式，如果打电话一般要求来
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0089_human_hc3__pair_deepseek_original,hc3_open_qa_0089,open_qa,human_hc3,deepseek_original,0,1,0.8062,如何评价刘仲敬在一席的演讲《缺少土豪的世界》？,简单地说，这就是本末倒置。游士多还是土豪多，是由经济和社会决定的，而不是相反。并不是说游士少了，土豪多了，社会就稳定了。而是社会和经济的发展决定了土豪多起来了，游士无用武之地了或者决定土豪过不下去了，游士开始受欢迎了。游士不能决定大势，也不能“破坏”稳定，更不能“破坏共同体”。游士，是社会不稳定的结果。土豪消失是社会变革的结果，而不是相反。就以他所推崇的“五
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0092_human_hc3__pair_deepseek_original,hc3_open_qa_0092,open_qa,human_hc3,deepseek_original,0,1,0.8043,我学动画专业的想买 ~索尼S36适合吗 有人学动画吗我学动画专业的想买电脑~索尼S36适合吗,随便呀 自己觉得喜欢就买呀 我觉得学动画的人买不错
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_open_qa_0090_human_hc3__pair_deepseek_original,hc3_open_qa_0090,open_qa,human_hc3,deepseek_original,0,1,0.7981,就想知道神雕侠侣的天下第一武道会好不？ 就想知道神雕侠侣的天下第一武道会好不好玩？,个人觉得还不错，不似传统的那种一对一的单人PK，这个单人PK可以叫帮手，也就是组任意的4个NPC跟你一起PK。NPC有不同的功能，可加血，可DPS，可封，可抗，你可以任意组，任意搭配。我觉得有很大的自主性吧，不同的组队模式，有不同的打发，结果也不同，还是需要策略的，比那种就单滚键盘的PK有意思多了！
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_law_0092_deepseek_original__pair_deepseek_original,hc3_law_0092,law,deepseek_original,deepseek_original,1,0,0.7712,我自家电不够用，村委会也不给出证明 ，供电局又不给加电表，我和邻居家借电使用合法吗？我和邻居是否可以签一份协议？如果出了问题我来承担，这样协议会有效吗？,从法律角度看，私自与邻居借电使用不符合电力法规定，存在安全隐患和违法风险。即便签订协议，因涉及违法用电，协议可能被认定为无效。建议通过合法途径解决用电问题，如向村委会或供电局申请增容。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0086_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0086,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.7669,莫纳什大学各个分校和研究中心在哪儿？,莫纳什大学在澳大利亚本土拥有多个校区，包括维多利亚州的克莱顿、考菲尔德、半岛、帕克维尔和伯威克校区，以及位于马来西亚和印度尼西亚的国际校区。此外，该校在意大利、印度和中国设有研究中心，并在南非设有分校。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_finance_0086_deepseek_original__pair_deepseek_original,hc3_finance_0086,finance,deepseek_original,deepseek_original,1,0,0.7483,信用卡透支多次行吗,信用卡透支多次会对个人信用记录产生负面影响，可能导致银行降低信用额度或暂停信用卡使用。建议合理规划消费，避免频繁透支。如有特殊情况，应及时与银行沟通。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_medicine_0088_deepseek_original__pair_deepseek_original,hc3_medicine_0088,medicine,deepseek_original,deepseek_original,1,0,0.7462,子宫肌瘤初期的不适症状是什么 最近一段时间总是觉得小腹很疼，腰也很酸，尤其到了下午真的是太难受了，请问：子宫肌瘤初期症状是什么,子宫肌瘤初期通常无明显症状，但部分患者可能出现小腹疼痛、腰酸背痛、月经量增多、经期延长或白带增多等表现。若您近期持续感到小腹疼痛和腰部酸痛，建议及时就医进行妇科检查，以明确诊断并排除其他疾病。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_finance_0092_deepseek_original__pair_deepseek_original,hc3_finance_0092,finance,deepseek_original,deepseek_original,1,0,0.7292,崇左公积金能在南*查询打印吗,崇左公积金可以在南宁查询和打印。崇左市住房公积金管理中心已实现与南宁市的数据互通，您可携带身份证到南宁市任意公积金服务网点或通过自助终端机办理查询打印业务。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0090_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0090,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.7158,湖北中医药大学是由哪个学校演变来的？,湖北中医药大学的前身是成立于1954年的湖北省中医进修学校，后历经湖北省中医学院、湖北中医学院等阶段，于2010年更名为湖北中医药大学。
rewrite_aligned_mixed_tfidf_logreg,deepseek_original,hc3_nlpcc_dbqa_0085_deepseek_original__pair_deepseek_original,hc3_nlpcc_dbqa_0085,nlpcc_dbqa,deepseek_original,deepseek_original,1,0,0.7144,金城大学短期大学部在1984年新增了哪个学科？,金城大学短期大学部在1984年新增了幼儿教育学科，这是该校为适应社会对幼教人才需求而设立的重要专业。
